CÓD. DEP.;DEPARTAMENTO;CÓD MUN;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;CÓDIGO CULTIVO;NOMBRE CIENTIFICO;PERIODO;Área Sembrada(ha);Área Cosechada(ha);Producción(t);Rendimiento(t/ha);ESTADO FISICO PRODUCCION
5;ANTIOQUIA;5649;SAN CARLOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;787;699.0;753;1.1;PERGAMINO SECO
5;ANTIOQUIA;5021;ALEJANDRIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;756;667.0;682;1;PERGAMINO SECO
5;ANTIOQUIA;5861;VENECIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;753;603.0;718;1.2;PERGAMINO SECO
5;ANTIOQUIA;5306;GIRALDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;723;665.0;618;0.9;PERGAMINO SECO
5;ANTIOQUIA;531;GOMEZ PLATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;716;606.0;684;1.1;PERGAMINO SECO
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;712;636.0;687;1.1;PERGAMINO SECO
5;ANTIOQUIA;5656;SAN JERONIMO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;695;610.0;628;1;PERGAMINO SECO
5;ANTIOQUIA;503;AMAGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;690;573.0;643;1.1;PERGAMINO SECO
5;ANTIOQUIA;5107;BRICEÑO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;661;604.0;622;1;PERGAMINO SECO
5;ANTIOQUIA;5284;FRONTINO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;645;576.0;581;1;PERGAMINO SECO
5;ANTIOQUIA;5059;ARMENIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;645;536.0;603;1.1;PERGAMINO SECO
5;ANTIOQUIA;5856;VALPARAISO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;589;492.0;545;1.1;PERGAMINO SECO
5;ANTIOQUIA;5197;COCORNA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;560;518.0;523;1;PERGAMINO SECO
5;ANTIOQUIA;5842;URAMITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;557;499.0;502;1;PERGAMINO SECO
5;ANTIOQUIA;5809;TITIRIBI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;545;463.0;505;1.1;PERGAMINO SECO
5;ANTIOQUIA;5315;GUADALUPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;514;452.0;485;1.1;PERGAMINO SECO
5;ANTIOQUIA;5001;MEDELLIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;503;420.0;460;1.1;PERGAMINO SECO
5;ANTIOQUIA;5858;VEGACHI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;413;364.0;383;1.1;PERGAMINO SECO
5;ANTIOQUIA;5501;OLAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;400;352.0;383;1.1;PERGAMINO SECO
5;ANTIOQUIA;5376;LA CEJA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;397;355.0;369;1;PERGAMINO SECO
5;ANTIOQUIA;5885;YALI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;334;289.0;314;1.1;PERGAMINO SECO
5;ANTIOQUIA;5887;YARUMAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;332;299.0;309;1;PERGAMINO SECO
5;ANTIOQUIA;504;ANORI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;286;249.0;271;1.1;PERGAMINO SECO
5;ANTIOQUIA;5652;SAN FRANCISCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;285;246.0;276;1.1;PERGAMINO SECO
5;ANTIOQUIA;5036;ANGELOPOLIS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;282;242.0;268;1.1;PERGAMINO SECO
5;ANTIOQUIA;5541;PEÑOL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;281;245.0;268;1.1;PERGAMINO SECO
5;ANTIOQUIA;5313;GRANADA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;244;212.0;224;1.1;PERGAMINO SECO
5;ANTIOQUIA;5134;CAMPAMENTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;243;226.0;227;1;PERGAMINO SECO
5;ANTIOQUIA;5308;GIRARDOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;239;221.0;225;1;PERGAMINO SECO
5;ANTIOQUIA;5237;DON MATIAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;233;207.0;222;1.1;PERGAMINO SECO
5;ANTIOQUIA;566;SAN LUIS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;220;196.0;212;1.1;PERGAMINO SECO
5;ANTIOQUIA;5607;RETIRO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;196;157.0;184;1.2;PERGAMINO SECO
5;ANTIOQUIA;5206;CONCEPCION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;185;168.0;165;1;PERGAMINO SECO
5;ANTIOQUIA;519;CISNEROS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;157;138.0;128;0.9;PERGAMINO SECO
5;ANTIOQUIA;5088;BELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;152;127.0;146;1.1;PERGAMINO SECO
5;ANTIOQUIA;5129;CALDAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;148;131.0;141;1.1;PERGAMINO SECO
5;ANTIOQUIA;5148;CARMEN DE VIBORAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;143;132.0;138;1;PERGAMINO SECO
5;ANTIOQUIA;5425;MACEO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;137;123.0;129;1;PERGAMINO SECO
5;ANTIOQUIA;5004;ABRIAQUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;123;100.0;114;1.1;PERGAMINO SECO
5;ANTIOQUIA;5212;COPACABANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;98;90.0;93;1;PERGAMINO SECO
5;ANTIOQUIA;5854;VALDIVIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;62;59.0;59;1;PERGAMINO SECO
5;ANTIOQUIA;538;LA ESTRELLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;44;41.0;39;1;PERGAMINO SECO
5;ANTIOQUIA;5631;SABANETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;42;23.0;42;1.8;PERGAMINO SECO
5;ANTIOQUIA;544;MARINILLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;40;30.0;39;1.3;PERGAMINO SECO
5;ANTIOQUIA;5674;SAN VICENTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;34;31.0;32;1.1;PERGAMINO SECO
5;ANTIOQUIA;536;ARCABUCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;33;27.0;32;1.2;PERGAMINO SECO
5;ANTIOQUIA;5266;ENVIGADO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;24;20.0;23;1.1;PERGAMINO SECO
5;ANTIOQUIA;5142;CARACOLI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;23;19.0;21;1.1;PERGAMINO SECO
5;ANTIOQUIA;5321;GUATAPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;18;17.0;17;1;PERGAMINO SECO
5;ANTIOQUIA;515;CAROLINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;18;17.0;17;1;PERGAMINO SECO
5;ANTIOQUIA;5604;REMEDIOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;15;14.0;14;1;PERGAMINO SECO
13;BOLIVAR;13688;SANTA ROSA DEL SUR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.102;989.0;1.063;1.1;PERGAMINO SECO
13;BOLIVAR;13473;MORALES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;81;77.0;66;0.9;PERGAMINO SECO
15;BOYACA;15469;MONIQUIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.568;1.4;1.323;0.9;PERGAMINO SECO
15;BOYACA;15897;ZETAQUIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;1.181;997.0;1.022;1;PERGAMINO SECO
15;BOYACA;15455;MIRAFLORES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;932;830.0;820;1;PERGAMINO SECO
15;BOYACA;15664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;728;673.0;647;1;PERGAMINO SECO
15;BOYACA;15816;TOGUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;626;564.0;558;1;PERGAMINO SECO
15;BOYACA;15686;SANTANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;542;515.0;464;0.9;PERGAMINO SECO
15;BOYACA;15109;BUENAVISTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;481;420.0;397;0.9;PERGAMINO SECO
15;BOYACA;1509;BERBEO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;479;411.0;394;1;PERGAMINO SECO
15;BOYACA;15185;CHITARAQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;468;434.0;396;0.9;PERGAMINO SECO
15;BOYACA;15531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;398;363.0;332;0.9;PERGAMINO SECO
15;BOYACA;15325;GUAYATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;361;337.0;187;0.6;PERGAMINO SECO
15;BOYACA;15514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;330;271.0;293;1.1;PERGAMINO SECO
15;BOYACA;15681;SAN PABLO DE BORBUR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;320;254.0;293;1.2;PERGAMINO SECO
15;BOYACA;15442;MARIPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;306;282.0;254;0.9;PERGAMINO SECO
15;BOYACA;15106;BRICEÑO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;282;251.0;206;0.8;PERGAMINO SECO
15;BOYACA;15212;COPER;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;278;266.0;237;0.9;PERGAMINO SECO
15;BOYACA;1566;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;232;191.0;210;1.1;PERGAMINO SECO
15;BOYACA;15507;OTANCHE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;221;182.0;173;0.9;PERGAMINO SECO
15;BOYACA;15135;CAMPOHERMOSO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2016;195;179.0;170;0.9;PERGAMINO SECO
